"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","mRNA_pvalue","mRNA_logFC"
3480,"IGF1R","hsa-mir-181a-2-3p","hsa-mir-651-5p",0.452,0.198,0.006,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10446966'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11807989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15055356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18267106'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18855347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20376536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20807811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21447712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21866554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23507142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24292683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24924170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25096247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25427715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26306402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26445453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28572530'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28810619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29563995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30732578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30979001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31545400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31743769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8083365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9492043'>PubMedLink</a>"," tarbase "," tarbase ",17.2396619969317,16.0811499799635,0.759764148736227,-0.0754280770852679
3480,"IGF1R","hsa-mir-19b-3p","hsa-mir-7-1-3p",0.1085,0.0115,0.0045,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10446966'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11807989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15055356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18267106'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18855347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20376536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20807811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21447712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21866554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23507142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24292683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24924170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25096247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25427715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26306402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26445453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28572530'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28810619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29563995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30732578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30979001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31545400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31743769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8083365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9492043'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",17.534225135822,16.0741307983629,0.759764148736227,-0.0754280770852679
3480,"IGF1R","hsa-mir-324-3p","hsa-mir-340-5p",0.146,0.0125,0.0015,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/10446966'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11807989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15055356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18267106'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18855347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20376536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20807811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21447712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21866554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23507142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24292683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24924170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25096247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25427715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26306402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26445453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28572530'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28810619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29563995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30732578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30979001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31545400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31743769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8083365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9492043'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",17.3767870687425,16.0551838911586,0.759764148736227,-0.0754280770852679
3480,"IGF1R","hsa-mir-340-5p","hsa-mir-625-5p",0.0115,0.0225,0.005,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10446966'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11807989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15055356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18267106'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18855347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20376536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20807811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21447712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21866554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23507142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24292683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24924170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25096247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25427715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26306402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26445453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28572530'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28810619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29563995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30732578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30979001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31545400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31743769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8083365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9492043'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",17.0620589528742,15.4994248583636,0.759764148736227,-0.0754280770852679
3480,"IGF1R","hsa-mir-505-3p","hsa-mir-19a-3p",0.1265,0.5645,0.0015,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10446966'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11807989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15055356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18267106'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18855347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20376536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20807811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21447712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21866554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23507142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24292683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24924170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25096247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25427715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26306402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26445453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28572530'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28810619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29563995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30732578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30979001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31545400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31743769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8083365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9492043'>PubMedLink</a>"," tarbase "," tarbase ",16.9954865270186,15.8633990610412,0.759764148736227,-0.0754280770852679
3480,"IGF1R","hsa-mir-505-3p","hsa-mir-19b-3p",0.19,0.117,0.009,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10446966'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11807989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15055356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18267106'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18855347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20376536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20807811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21447712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21866554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23507142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24292683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24924170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25096247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25427715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26306402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26445453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28572530'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28810619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29563995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30732578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30979001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31545400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31743769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8083365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9492043'>PubMedLink</a>"," tarbase "," tarbase ",17.2537792338026,16.1795035700281,0.759764148736227,-0.0754280770852679
3480,"IGF1R","hsa-mir-505-3p","hsa-mir-29b-2-5p",0.1525,0.324,0.0025,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10446966'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11807989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15055356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18267106'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18855347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20376536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20807811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21447712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21866554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23507142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24292683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24924170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25096247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25427715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26306402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26445453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28572530'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28810619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29563995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30732578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30979001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31545400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31743769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8083365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9492043'>PubMedLink</a>"," tarbase "," tarbase ",16.6133404619272,15.4738676847474,0.759764148736227,-0.0754280770852679
3480,"IGF1R","hsa-mir-629-3p","hsa-mir-671-5p",0.0115,0.012,0.005,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/31393166'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/10446966'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11807989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15055356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18267106'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18855347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20376536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20807811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21447712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21866554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23507142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24292683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24924170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25096247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25427715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26306402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26445453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28572530'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28810619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29563995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30732578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30979001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31545400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31743769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8083365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9492043'>PubMedLink</a>","mirtarbase  "," tarbase ",17.4810933477743,15.4738676847474,0.759764148736227,-0.0754280770852679
3480,"IGF1R","hsa-mir-7-1-3p","hsa-mir-29b-2-5p",0.0145,0.338,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10446966'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11807989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15055356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18267106'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18855347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20376536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20807811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21447712'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21866554'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23507142'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24292683'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24924170'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25096247'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25427715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26306402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26445453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28572530'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28643781'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28810619'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29563995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675224'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30732578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30979001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31545400'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31743769'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8083365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9492043'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",17.0240258665411,15.5744295597292,0.759764148736227,-0.0754280770852679
3481,"IGF2","hsa-mir-221-5p","hsa-mir-497-5p",0.0785,0.0115,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12234381'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12414507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12588801'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12942549'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1434543'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16247461'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18788888'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18855347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19427670'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19936258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22042095'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22289848'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23079386'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2315312'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23226335'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23527719'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24173021'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24704827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24846856'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26572961'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30732578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7499276'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7685579'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7686519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7794794'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7981680'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7981680'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8040287'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8116575'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8545106'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9136994'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9502429'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9766674'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9771969'>PubMedLink</a>"," tarbase "," tarbase ",21.6741896456505,17.4052347773762,0.721475672300333,0.0843426891501718
